app,family,variant_id,sample_id,source_ir,function,entity_id,role,bb,def_opcode,use_count,is_loop_carried,is_output_related,fanout,reduction_depth,distance_to_output,same_loop_neighbor_count,num_arith_users,format,format_n,format_es,tol_whole_app_rel_err,actual_whole_app_rel_err,is_feasible_under_tol,margin_to_tol,label_status,notes
sum_reduce_v05,sum_reduce,v05,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v05.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_8_0,8,0,1.000000e-03,5.186410e-01,0,-5.176410e-01,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v05,sum_reduce,v05,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v05.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_8_1,8,1,1.000000e-03,1.442510e-01,0,-1.432510e-01,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v05,sum_reduce,v05,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v05.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_8_2,8,2,1.000000e-03,1.442510e-01,0,-1.432510e-01,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v05,sum_reduce,v05,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v05.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_16_0,16,0,1.000000e-03,1.347510e-03,0,-3.475100e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v05,sum_reduce,v05,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v05.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_16_1,16,1,1.000000e-03,5.118130e-04,1,4.881870e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v05,sum_reduce,v05,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v05.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_16_2,16,2,1.000000e-03,3.238790e-04,1,6.761210e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v05,sum_reduce,v05,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v05.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_32_0,32,0,1.000000e-03,2.810810e-11,1,1.000000e-03,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v05,sum_reduce,v05,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v05.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_32_1,32,1,1.000000e-03,1.915560e-08,1,9.999808e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v05,sum_reduce,v05,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v05.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_32_2,32,2,1.000000e-03,1.915560e-08,1,9.999808e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v06,sum_reduce,v06,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v06.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_8_0,8,0,1.000000e-03,8.142980e-02,0,-8.042980e-02,actual_eval,single-accumulator substitution; other entities fixed to fp64
